time,r0,r1,r2,r3,r4,r5,r6,r7,r8,imid,cf
6.171722412,-0.0046786345,0.99702466,0.07694099,-0.18314117,-0.076494776,0.980106,0.98307544,-0.009505507,0.18295416,3.0,0
6.176116944,-0.0046765334,0.99702406,0.07694905,-0.18309489,-0.07650276,0.9801141,0.98308414,-0.009505441,0.18290778,3.0,0
6.180541992,-0.0046666316,0.99702114,0.07698704,-0.18308088,-0.076538436,0.98011386,0.98308676,-0.009521026,0.1828927,3.0,0
6.184936524,-0.0019961237,0.9980162,0.06292518,-0.18314676,-0.06222582,0.98111427,0.9830836,-0.009566118,0.18290767,3.0,0
6.189361572,-0.0019699393,0.99800944,0.06303343,-0.18316442,-0.06232727,0.98110443,0.98308027,-0.009612765,0.18292262,3.0,0
6.193756104,-0.001954652,0.9980055,0.06309662,-0.18321246,-0.06238613,0.9810919,0.9830715,-0.009642395,0.18296899,3.0,0
6.198150635,-0.008445085,0.99515176,0.09798784,-0.18302973,-0.097874194,0.97822315,0.983071,-0.00967351,0.18296891,3.0,0
6.202575684,-0.0084268935,0.99514484,0.09805899,-0.18303217,-0.0979408,0.9782162,0.9830709,-0.009704628,0.18296888,3.0,0
6.206970215,-0.008416108,0.99514085,0.0981012,-0.1829898,-0.09798073,0.97822005,0.9830788,-0.009718711,0.18292524,3.0,0
6.211395264,-0.0056307665,0.996497,0.08343794,-0.1831426,-0.08305561,0.97957146,0.9830702,-0.009765305,0.18296875,3.0,0
6.215789795,-0.005613268,0.9964915,0.08350464,-0.18314469,-0.08311796,0.979566,0.98307,-0.009794867,0.18296872,3.0,0
6.220214844,-0.0055840933,0.9964823,0.08361585,-0.18311794,-0.0832222,0.979562,0.9830751,-0.009841596,0.18293855,3.0,0
6.224609375,-0.005565898,0.99647665,0.0836852,-0.18310654,-0.083287165,0.97955865,0.98307735,-0.009871183,0.18292497,3.0,0
6.229003906,-0.005526681,0.9964643,0.08383468,-0.1830631,-0.08342737,0.97955483,0.98308563,-0.009933348,0.18287693,3.0,0
6.233428955,-0.005551321,0.99647206,0.08374076,-0.18318498,-0.08333833,0.9795396,0.98306274,-0.0099023115,0.18300138,3.0,0
6.237823486,-0.0062228716,0.9961695,0.0872218,-0.18338987,-0.08688103,0.97919345,0.98302054,-0.009902201,0.18322805,3.0,0
6.242248535,-0.0062424373,0.9961759,0.087147,-0.18358733,-0.0868091,0.9791628,0.9829835,-0.009886722,0.18342717,3.0,0
6.246643067,-0.0062296716,0.9961718,0.08719581,-0.18369585,-0.08685364,0.9791385,0.9829633,-0.009917795,0.18353367,3.0,0
6.251068115,-0.012015358,0.99294525,0.11796336,-0.18360582,-0.1181569,0.97587293,0.98292655,-0.0099332975,0.18373021,3.0,0
6.255462647,-0.012037025,0.9929551,0.117879175,-0.18391174,-0.11807505,0.97582525,0.982869,-0.009933329,0.18403733,3.0,0
6.259887695,-0.012033222,0.9929533,0.117893934,-0.18423371,-0.1180856,0.9757632,0.9828088,-0.009978457,0.1843564,3.0,0
6.264282227,-0.0021855617,0.99784315,0.06560755,-0.18499716,-0.06487871,0.9805953,0.9827367,-0.009994059,0.18473993,3.0,0
6.268676758,-0.0021959008,0.9978457,0.06556727,-0.1854992,-0.06483592,0.980503,0.98264194,-0.010009589,0.18524197,3.0,0
6.273101807,-0.0021980987,0.9978463,0.0655587,-0.18600355,-0.06482276,0.9804085,0.9825466,-0.010039116,0.18574543,3.0,0
6.277496338,-0.0013108173,0.99814373,0.060887706,-0.18650126,-0.060063478,0.9806169,0.9824538,-0.010070225,0.18623382,3.0,0
6.281921387,-0.0012931953,0.9981396,0.060954534,-0.18700832,-0.06012063,0.98051685,0.9823575,-0.010131006,0.1867382,3.0,0
6.286315918,-0.0012897548,0.9981389,0.060967572,-0.18742134,-0.06012853,0.9804375,0.98227876,-0.0101621,0.18715008,3.0,0
6.290740967,-0.003413066,0.9973921,0.072092414,-0.18796106,-0.07144773,0.9795744,0.9821706,-0.010207214,0.18771473,3.0,0
6.295135498,-0.0034252973,0.9973955,0.07204412,-0.18846427,-0.07139738,0.9794814,0.9820742,-0.0102227265,0.18821798,3.0,0
6.299530029,-0.0034259404,0.99739575,0.072041586,-0.18890849,-0.07139037,0.9793963,0.9819887,-0.010253913,0.1886611,3.0,0
6.303955078,0.0011452758,0.9988205,0.048541296,-0.1893504,-0.04744659,0.9807625,0.98190886,-0.010314558,0.18907273,3.0,0
6.30834961,0.0011336178,0.9988226,0.048497044,-0.18976012,-0.047401045,0.9806856,0.9818299,-0.010314529,0.18948299,3.0,0
6.312774658,0.0011401025,0.99882144,0.048521664,-0.19014426,-0.047419947,0.98061025,0.9817555,-0.010344112,0.18986611,3.0,0
6.31716919,-0.0064638,0.99614733,0.08745673,-0.19038843,-0.087084725,0.97783875,0.9816876,-0.010330196,0.19021782,3.0,0
6.321594238,-0.0065047676,0.9961609,0.087299794,-0.19082662,-0.086933866,0.97776675,0.9816022,-0.0102989795,0.1906595,3.0,0
6.32598877,-0.0065078875,0.9961619,0.087287836,-0.19123787,-0.0869184,0.9776877,0.98152214,-0.01033006,0.19106953,3.0,0
6.330383301,-0.0017027829,0.9980279,0.06274832,-0.19168015,-0.061910637,0.9795028,0.9814559,-0.010359729,0.19140758,3.0,0
6.33480835,-0.0017076468,0.99802923,0.062728845,-0.19206198,-0.06188842,0.9794295,0.98138124,-0.010375305,0.1917891,3.0,0
6.339202881,-0.0016818856,0.99802274,0.062832035,-0.1923088,-0.06198213,0.9793751,0.981333,-0.010435956,0.19203278,3.0,0
6.34362793,-0.00010662024,0.9984877,0.054975618,-0.19257724,-0.05396708,0.97979677,0.9812819,-0.010482587,0.19229175,3.0,0
6.348022461,-7.940956e-05,0.99848175,0.05508154,-0.19282381,-0.05406313,0.97974277,0.98123336,-0.010543234,0.19253539,3.0,0
6.35244751,-5.4353568e-05,0.9984765,0.05517909,-0.19285758,-0.054153666,0.97973126,0.98122674,-0.010588453,0.1925667,3.0,0
6.356842041,-2.9893232e-05,0.9984712,0.055274308,-0.19293632,-0.054241538,0.979711,0.98121136,-0.010635135,0.19264297,3.0,0
6.36126709,-0.000602596,0.99829805,0.058316078,-0.19299942,-0.05733578,0.9795222,0.9811986,-0.010664712,0.19270547,3.0,0
6.365661621,-0.0005760408,0.998292,0.05841811,-0.19301546,-0.057430603,0.9795135,0.98119557,-0.010711358,0.19271886,3.0,0
6.370056153,-0.0023995682,0.9976956,0.06780557,-0.19305079,-0.066992424,0.97889906,0.98118585,-0.010740986,0.1927667,3.0,0
6.374481201,-0.0023808167,0.9976909,0.06787661,-0.1930348,-0.067058675,0.97889775,0.981189,-0.010771969,0.1927487,3.0,0
6.378875733,-0.0023674858,0.99768746,0.06792709,-0.19292991,-0.0671068,0.9789151,0.9812097,-0.0107876025,0.19264264,3.0,0
6.383300781,-0.0034777236,0.9972919,0.0734628,-0.19274548,-0.07275421,0.9785479,0.9812426,-0.010756503,0.19247651,3.0,0
6.387695313,-0.003470651,0.9972897,0.07349134,-0.19257809,-0.07278269,0.97857857,0.98127544,-0.0107565215,0.1923088,3.0,0
6.392120361,-0.0034534307,0.9972847,0.07356089,-0.19237924,-0.07284982,0.97861284,0.9813146,-0.010772016,0.19210847,3.0,0
6.396514893,-0.0031782717,0.99738383,0.07221874,-0.19223149,-0.07148155,0.9787429,0.98134446,-0.010772002,0.19195573,3.0,0
6.400909424,-0.0031603728,0.99737877,0.07228864,-0.19223343,-0.07154668,0.9787376,0.9813441,-0.010803117,0.19195566,3.0,0
6.405334473,-0.0031421357,0.99737364,0.07235985,-0.1922069,-0.07161335,0.97873795,0.98134935,-0.010832738,0.19192712,3.0,0
6.409729004,-0.0017420717,0.9978741,0.06514849,-0.19222386,-0.06426779,0.9792444,0.9813495,-0.010817181,0.19192716,3.0,0
6.414154053,-0.0017239108,0.99786955,0.065217175,-0.19222571,-0.06433169,0.9792398,0.98134923,-0.010848298,0.1919271,3.0,0
6.418548584,-0.0017536959,0.9978769,0.06510453,-0.19231272,-0.064225905,0.97922975,0.9813322,-0.010803157,0.19201706,3.0,0
6.422973633,-0.00074432924,0.9981762,0.060363587,-0.19230996,-0.059379753,0.9795361,0.981334,-0.010879421,0.19200341,3.0,0
6.427368164,-0.0007437935,0.99817604,0.060365736,-0.19229499,-0.059381925,0.97953886,0.9813369,-0.010879453,0.19198842,3.0,0
6.431793213,-0.0007332559,0.99817353,0.060408033,-0.19247755,-0.059419382,0.97950083,0.9813011,-0.010908965,0.19216956,3.0,0
6.436187744,-0.0007270396,0.998172,0.06043299,-0.19255467,-0.05944182,0.9794843,0.98128605,-0.01092453,0.1922459,3.0,0
6.440582276,-0.0006988816,0.9981653,0.060546022,-0.19274019,-0.059545238,0.9794415,0.9812495,-0.010985135,0.19242813,3.0,0
6.445007324,-0.0006734337,0.9981589,0.060648166,-0.19277567,-0.059640173,0.9794285,0.9812426,-0.011031911,0.19246095,3.0,0
6.449401856,-0.0039095907,0.9969937,0.07738306,-0.19276899,-0.07668362,0.97824305,0.98123634,-0.011092524,0.1924893,3.0,0
6.453826904,-0.003881774,0.99698585,0.077486426,-0.19274363,-0.076779984,0.9782406,0.9812414,-0.011137704,0.19246072,3.0,0
6.458221436,-0.0038494172,0.9969767,0.07760663,-0.19263779,-0.076892905,0.9782526,0.9812623,-0.011184268,0.19235136,3.0,0
6.462646485,-0.0028444745,0.99734795,0.072724745,-0.1924748,-0.07191125,0.97866344,0.9812978,-0.011213898,0.1921689,3.0,0
6.467041016,-0.0028882436,0.99736017,0.07255566,-0.19227323,-0.071756035,0.9787145,0.9813372,-0.011123746,0.19197291,3.0,0
6.471435547,-0.002860122,0.9973524,0.072664306,-0.19201402,-0.0718602,0.9787579,0.9813881,-0.011153198,0.19171114,3.0,0
6.475860596,-0.0045336657,0.9966458,0.08171101,-0.1916992,-0.08106257,0.97810036,0.9814432,-0.011229555,0.1914237,3.0,0
6.480255127,-0.004500025,0.99663544,0.08183845,-0.19138171,-0.08118484,0.97815233,0.98150533,-0.011260673,0.19110313,3.0,0
6.484680176,-0.0044400096,0.996617,0.08206579,-0.19106771,-0.08140013,0.97819585,0.9815668,-0.011336926,0.19078276,3.0,0
6.489074707,-0.0058606085,0.9959633,0.08956943,-0.19071048,-0.08904015,0.97759974,0.98162884,-0.011352502,0.19046248,3.0,0
6.493499756,-0.0058380365,0.9959556,0.08965664,-0.19043706,-0.08912464,0.9776454,0.98168206,-0.0113664195,0.19018719,3.0,0
6.497894287,-0.005781022,0.99593604,0.08987692,-0.19004624,-0.08933458,0.97770226,0.9817581,-0.011428656,0.18979037,3.0,0
6.502288819,-0.00574636,0.99595195,0.089703366,-0.18969539,-0.0891617,0.9777861,0.9818261,-0.011397604,0.18943985,3.0,0
6.506713867,-0.0057482235,0.9959526,0.08969569,-0.18938862,-0.08915808,0.97784597,0.9818854,-0.011366467,0.1891346,3.0,0
6.511108399,-0.0056988704,0.99593455,0.089898884,-0.18911725,-0.0893514,0.9778808,0.98193794,-0.011428612,0.18885763,3.0,0
6.515533447,-0.0038162386,0.9967641,0.08029148,-0.18885975,-0.079565525,0.9787754,0.98199666,-0.011428589,0.18855226,3.0,0
6.519927979,-0.003793589,0.9967572,0.08037808,-0.18855874,-0.0796498,0.9788266,0.9820546,-0.011442724,0.18824945,3.0,0
6.524353028,-0.0037790705,0.9967528,0.080433585,-0.18825415,-0.079705134,0.97888076,0.9821131,-0.011442699,0.18794407,3.0,0
6.528747559,-0.0015241352,0.997629,0.06880495,-0.18800952,-0.06786391,0.97981983,0.98216605,-0.011442608,0.18766718,3.0,0
6.533172608,-0.0015162998,0.9976267,0.06883655,-0.18781355,-0.06789576,0.9798552,0.98220354,-0.011442683,0.1874708,3.0,0
6.537567139,-0.0014976785,0.99762166,0.068911634,-0.18757106,-0.06796885,0.9798966,0.9822499,-0.011458257,0.18722674,3.0,0
6.54196167,-0.0013513631,0.9976816,0.06804014,-0.18743283,-0.06708706,0.9799838,0.98227656,-0.011428641,0.18708897,3.0,0
6.546386719,-0.0013099678,0.99767077,0.06820152,-0.18728442,-0.06723957,0.9800018,0.98230493,-0.01148931,0.18693624,3.0,0
6.55078125,-0.0012984829,0.9976677,0.06824628,-0.18722409,-0.067282096,0.9800104,0.98231643,-0.011504823,0.18687479,3.0,0
6.555206299,-3.6159505e-05,0.9981287,0.061148874,-0.18722317,-0.06007436,0.98047876,0.9823174,-0.011413032,0.18687497,3.0,0
6.55960083,-4.4165998e-05,0.9981305,0.06111814,-0.18719228,-0.06004603,0.9804864,0.98232335,-0.0113975415,0.18684499,3.0,0
6.564025879,-2.703624e-05,0.9981265,0.06118389,-0.1872241,-0.060107045,0.9804767,0.9823173,-0.011428591,0.18687496,3.0,0
6.56842041,-0.0037082585,0.9967446,0.080538005,-0.18715818,-0.079807185,0.97908247,0.9823228,-0.0114426585,0.18684489,3.0,0
6.572814942,-0.0036977134,0.99674135,0.08057879,-0.18712936,-0.079845615,0.9790849,0.98232836,-0.011458283,0.18681483,3.0,0
6.57723999,-0.0036607424,0.9967299,0.08072181,-0.18712026,-0.0799793,0.9790756,0.98233014,-0.011520543,0.18680117,3.0,0
6.581634522,0.00012115662,0.9981324,0.061088588,-0.18712498,-0.059986897,0.98050284,0.9823361,-0.011549994,0.18676822,3.0,0
6.58605957,0.00015755974,0.99812394,0.061226003,-0.1871136,-0.060115222,0.98049724,0.9823383,-0.011610704,0.18675308,3.0,0
6.590454102,0.00015755974,0.99812394,0.061226003,-0.1871136,-0.060115222,0.98049724,0.9823383,-0.011610704,0.18675308,3.0,0
6.594879151,-0.00012454466,0.99802285,0.06285419,-0.18716332,-0.061766755,0.98038524,0.9823289,-0.011641895,0.18680091,3.0,0
6.599273682,-9.852282e-05,0.9980162,0.06295802,-0.18716602,-0.061863843,0.9803784,0.9823283,-0.011687012,0.18680081,3.0,0
6.603698731,-6.0928644e-05,0.99800676,0.06310803,-0.18712199,-0.062004708,0.980378,0.9823367,-0.011749166,0.18675277,3.0,0
6.608093262,-4.3310854e-05,0.99800223,0.063178316,-0.18710878,-0.062070627,0.98037624,0.98233926,-0.01177876,0.18673769,3.0,0
6.612487793,-0.0022735875,0.9971862,0.07492989,-0.18712589,-0.07403076,0.9795424,0.9823333,-0.011794249,0.18676768,3.0,0
6.616912842,-0.002253359,0.9971804,0.07500803,-0.1870831,-0.07410426,0.97954506,0.9823415,-0.011825467,0.18672258,3.0,0
6.621307373,-0.00034424718,0.9978693,0.065243594,-0.18711409,-0.064155556,0.980241,0.9823382,-0.01187055,0.1867375,3.0,0
6.625732422,-0.00033453348,0.99786687,0.06528092,-0.18710005,-0.064190574,0.9802413,0.98234075,-0.011886141,0.18672243,3.0,0
6.630126953,-0.0003080924,0.9978602,0.06538254,-0.18710288,-0.064285435,0.9802346,0.98234034,-0.011931259,0.18672234,3.0,0
6.634552002,-0.005755471,0.9955507,0.09405153,-0.1870315,-0.09346507,0.97789747,0.98233706,-0.011962338,0.18673727,3.0,0
6.638946533,-0.0057454673,0.9955472,0.09408947,-0.1870178,-0.09350064,0.9778967,0.98233974,-0.0119779315,0.18672223,3.0,0
6.643341065,-0.0057289638,0.99554133,0.09415205,-0.18703511,-0.09355882,0.97788787,0.9823366,-0.012007456,0.1867372,3.0,0
6.647766113,-0.0057666725,0.9955546,0.09400905,-0.18723133,-0.093422994,0.9778632,0.98229885,-0.011962423,0.18693776,3.0,0
6.652160645,-0.0057426807,0.99554616,0.09410003,-0.18727833,-0.0935073,0.97784615,0.9822901,-0.0120074395,0.18698122,3.0,0
6.656585694,-0.0057837297,0.99556065,0.09394436,-0.1875332,-0.09335897,0.9778115,0.9822412,-0.01196229,0.18724065,3.0,0
6.660980225,0.0007776547,0.9982199,0.059635755,-0.18780586,-0.058428835,0.9804667,0.98220587,-0.011962408,0.1874261,3.0,0
6.665405274,0.0008077055,0.9982129,0.05975253,-0.18796201,-0.058535993,0.98043036,0.98217595,-0.012023107,0.18757883,3.0,0
6.669799805,0.00081684196,0.99821085,0.059788045,-0.1882209,-0.05856598,0.98037905,0.98212636,-0.012054172,0.18783627,3.0,0
6.674194336,-0.00060559687,0.9977438,0.06713533,-0.18838923,-0.06604708,0.9798713,0.98209435,-0.01205416,0.18800414,3.0,0
6.678619385,-0.0006043754,0.9977433,0.06714021,-0.1885902,-0.066049166,0.9798322,0.98205566,-0.0120698,0.18820454,3.0,0
6.683013916,-0.00060284225,0.9977429,0.06714637,-0.18875857,-0.06605286,0.9797995,0.9820233,-0.012083788,0.18837236,3.0,0
6.687438965,-0.0024692758,0.9970473,0.07675092,-0.18893936,-0.07583394,0.9790563,0.9819857,-0.012083708,0.18856871,3.0,0
6.691833496,-0.0024610069,0.99704474,0.07678364,-0.1889554,-0.07586431,0.9790508,0.98198265,-0.012099231,0.18858369,3.0,0
6.696258545,-0.0024438007,0.9970396,0.07685171,-0.18897513,-0.07592765,0.9790422,0.98197883,-0.012130477,0.18860121,3.0,0
6.700653076,-0.0057117445,0.9955472,0.09409105,-0.18890834,-0.0934726,0.97753596,0.9819782,-0.012191151,0.18860108,3.0,0
6.705078125,-0.0056927227,0.9955405,0.09416363,-0.18889588,-0.09354042,0.9775319,0.9819806,-0.012222301,0.188586,3.0,0
6.709472656,-0.005660659,0.99552906,0.09428592,-0.18895906,-0.09365367,0.9775088,0.98196864,-0.012282835,0.18864438,3.0,0
6.713867188,7.278289e-05,0.99790144,0.064751945,-0.1890457,-0.063570626,0.9799085,0.98196834,-0.0123123955,0.18864432,3.0,0
6.718292236,0.00010216109,0.9978943,0.06486099,-0.18900515,-0.06367267,0.97990954,0.98197603,-0.012359171,0.18860067,3.0,0
6.722686768,0.000120267905,0.9978899,0.064928204,-0.18899205,-0.06373543,0.97990805,0.98197865,-0.012388768,0.18858561,3.0,0
6.727111817,-0.0025789503,0.99687624,0.07893636,-0.18892696,-0.07800078,0.9788884,0.98198783,-0.012388706,0.188538,3.0,0
6.731506348,-0.0025703665,0.996874,0.07896726,-0.18894309,-0.0780293,0.97888315,0.98198473,-0.012404228,0.18855298,3.0,0
6.735931397,-0.002542396,0.996866,0.07906785,-0.1889464,-0.07812275,0.9788749,0.98198414,-0.012450899,0.18855286,3.0,0
6.740325928,-0.0037669442,0.99633276,0.085479856,-0.18877342,-0.08465206,0.9783653,0.98201346,-0.012450877,0.18840003,3.0,0
6.744720459,-0.003757874,0.9963298,0.08551467,-0.18877456,-0.08468452,0.9783622,0.9820132,-0.0124664325,0.18839997,3.0,0
6.749145508,-0.0037254563,0.99631923,0.08563909,-0.18865842,-0.08480207,0.9783744,0.9820357,-0.0125116445,0.18827994,3.0,0
6.753540039,-0.0074035814,0.9944888,0.104580514,-0.18847159,-0.10409675,0.97654605,0.9820507,-0.012480518,0.18820359,3.0,0
6.757965088,-0.007391615,0.99448407,0.10462647,-0.1884255,-0.10414021,0.9765502,0.9820596,-0.012496012,0.18815593,3.0,0
6.762359619,-0.0073754783,0.9944777,0.104688436,-0.1884607,-0.10419758,0.9765374,0.982053,-0.0125272265,0.18818848,3.0,0
6.766784668,0.00050089153,0.99795556,0.063910514,-0.18857276,-0.06266966,0.98005754,0.98205906,-0.012542685,0.18815583,3.0,0
6.771179199,0.00050430425,0.99795467,0.06392379,-0.18848152,-0.06268322,0.9800742,0.9820766,-0.01254271,0.18806441,3.0,0
6.775604248,0.00051244366,0.9979527,0.06395546,-0.18848242,-0.06271278,0.9800723,0.98207647,-0.012556712,0.18806438,3.0,0
6.779998779,-0.0012066796,0.9973259,0.073073484,-0.18843783,-0.071991205,0.97944295,0.98208433,-0.012587933,0.18802077,3.0,0
6.784393311,-0.0012034085,0.9973249,0.07308606,-0.18836157,-0.07200392,0.9794566,0.982099,-0.012587921,0.18794435,3.0,0
6.78881836,-0.0011885227,0.9973207,0.07314336,-0.18843994,-0.07205639,0.97943765,0.982084,-0.012619047,0.1880207,3.0,0
6.793212891,-0.0019701323,0.99702543,0.077048056,-0.18861455,-0.07603577,0.9791032,0.9820492,-0.012603421,0.1882033,3.0,0
6.79763794,-0.0019692995,0.99702525,0.07705126,-0.1887965,-0.076036416,0.9790681,0.9820142,-0.012618931,0.1883846,3.0,0
6.802032471,-0.0019589749,0.9970222,0.077090986,-0.18895103,-0.07607149,0.97903556,0.9819845,-0.012648513,0.18853737,3.0,0
6.80645752,-0.0034267139,0.9964157,0.084522575,-0.18912913,-0.08364338,0.9783834,0.9819463,-0.0126330415,0.18873785,3.0,0
6.810852051,-0.0034267846,0.99641573,0.0845223,-0.18931258,-0.083640754,0.97834814,0.9819109,-0.012648546,0.18892063,3.0,0
6.815246582,-0.00343428,0.9964182,0.08449268,-0.18946464,-0.08361114,0.97832114,0.9818815,-0.012648549,0.18907316,3.0,0
6.819671631,-0.005185591,0.9956243,0.093302585,-0.18957543,-0.09259062,0.9774907,0.9818525,-0.012619012,0.18922605,3.0,0
6.824066162,-0.005166116,0.9956173,0.09337817,-0.18969853,-0.092659555,0.9774602,0.98182875,-0.012664029,0.18934584,3.0,0
6.828491211,-0.0051654773,0.99561715,0.09338066,-0.1898518,-0.092659906,0.9774306,0.9817992,-0.01267959,0.18949832,3.0,0
6.832885742,-0.0057504154,0.99533445,0.09631388,-0.18998751,-0.09564861,0.9771162,0.9817696,-0.0126796095,0.18965112,3.0,0
6.837310791,-0.005741383,0.9953311,0.09634856,-0.18998879,-0.09568094,0.9771128,0.9817695,-0.012695168,0.18965109,3.0,0
6.841705322,-0.005716117,0.99532187,0.09644558,-0.19001035,-0.09577112,0.97709984,0.9817655,-0.012740441,0.18966888,3.0,0
6.846099854,-0.00688893,0.99469584,0.102629036,-0.18998842,-0.10206403,0.9764668,0.9817622,-0.012771518,0.1896838,3.0,0
6.850524903,-0.006872845,0.99468946,0.10269196,-0.19000588,-0.102122515,0.97645724,0.9817589,-0.012801038,0.18969873,3.0,0
6.854919434,-0.0068648173,0.99468625,0.10272337,-0.19002216,-0.10215161,0.976451,0.9817558,-0.012816558,0.18971369,3.0,0
6.859344483,-0.006847748,0.9946796,0.102790155,-0.1900383,-0.102213725,0.9764415,0.9817528,-0.012847638,0.18972711,3.0,0
6.863739014,-0.0068397773,0.9946764,0.10282133,-0.19005719,-0.10224257,0.97643477,0.9817492,-0.012863334,0.18974468,3.0,0
6.868164063,-0.006815671,0.9946667,0.102915615,-0.19009091,-0.10233011,0.976419,0.98174286,-0.012908374,0.18977457,3.0,0
6.872558594,-0.0015872518,0.997129,0.07570477,-0.19023092,-0.07462352,0.9788992,0.9817381,-0.012847628,0.18980321,3.0,0
6.876983643,-0.0015967742,0.99713194,0.07566615,-0.19024768,-0.074587196,0.9788986,0.98173475,-0.012832229,0.18982114,3.0,0
6.881378174,-0.0016069526,0.99713504,0.07562487,-0.19027652,-0.07454822,0.978896,0.98172927,-0.012816597,0.1898512,3.0,0
6.885772705,-0.004876649,0.99569285,0.092584044,-0.19025126,-0.091817886,0.97743225,0.9817233,-0.012847639,0.18987961,3.0,0
6.890197754,-0.0048750425,0.9956924,0.092590116,-0.19022287,-0.09182391,0.9774372,0.9817288,-0.012847711,0.1898511,3.0,0
6.894592285,-0.0048726336,0.99569166,0.09259923,-0.19034652,-0.09183079,0.97741264,0.9817049,-0.012863365,0.18997386,3.0,0
6.899017334,-0.0029224437,0.996566,0.082750715,-0.19053893,-0.081789955,0.9782665,0.98167527,-0.012908304,0.19012363,3.0,0
6.903411865,-0.0029239736,0.9965664,0.08274488,-0.19057143,-0.0817841,0.97826064,0.981669,-0.012908406,0.19015625,3.0,0
6.907836914,-0.0029291976,0.9965682,0.082725026,-0.19067755,-0.08176421,0.9782418,0.9816484,-0.0129083395,0.19026265,3.0,0
6.912231445,-0.0052043744,0.995528,0.09432436,-0.19076651,-0.09358174,0.9771647,0.9816217,-0.012908397,0.1904004,3.0,0
6.916625977,-0.0052055237,0.9955284,0.09431986,-0.19094989,-0.093575135,0.9771294,0.981586,-0.012923896,0.19058312,3.0,0
6.921051026,-0.0052024326,0.9955273,0.09433198,-0.1910583,-0.09358501,0.97710735,0.9815649,-0.012939568,0.19069058,3.0,0
6.925445557,0.004429766,0.9989757,0.04503334,-0.19118483,-0.043357022,0.98059607,0.9815441,-0.012953502,0.19079693,3.0,0
6.929870606,0.0044193086,0.99897754,0.04499266,-0.19127534,-0.04331789,0.9805801,0.9815265,-0.012939472,0.19088833,3.0,0
6.934265137,0.0044193086,0.99897754,0.04499266,-0.19127534,-0.04331789,0.9805801,0.9815265,-0.012939472,0.19088833,3.0,0
6.938690186,0.001386748,0.99815255,0.06074162,-0.19140051,-0.05935375,0.97971576,0.98151106,-0.012984597,0.19096461,3.0,0
6.943084717,0.0013846183,0.99815315,0.060733408,-0.19146149,-0.059345286,0.97970444,0.98149914,-0.012984625,0.19102569,3.0,0
6.947515968,0.0014209029,0.9981445,0.060873393,-0.19143526,-0.059476104,0.9797016,0.9815042,-0.013045374,0.19099554,3.0,0
6.951910499,-0.0019064622,0.9969483,0.07804037,-0.19146301,-0.07696065,0.97847784,0.981498,-0.0130764125,0.19102547,3.0,0
6.95630503,-0.0018902174,0.9969434,0.07810448,-0.19148007,-0.077020235,0.97846985,0.98149467,-0.013105931,0.19104037,3.0,0
6.960730079,-0.0018948059,0.99694484,0.078086376,-0.19140321,-0.077004366,0.9784862,0.9815096,-0.01309194,0.19096433,3.0,0
6.96512461,-0.0010163037,0.9972713,0.07381762,-0.1914439,-0.07264633,0.97881144,0.981503,-0.013137163,0.19099532,3.0,0
6.969549659,-0.0010579464,0.99728304,0.07365779,-0.1913777,-0.07249829,0.97883534,0.9815159,-0.013060904,0.19093442,3.0,0
6.97394419,-0.0010513872,0.99728125,0.07368297,-0.19122535,-0.07252378,0.97886336,0.9815456,-0.0130608855,0.19078167,3.0,0
6.978369239,-0.0030731813,0.99647206,0.08386812,-0.19103317,-0.082908966,0.97807586,0.9815788,-0.01301579,0.19061403,3.0,0
6.982763771,-0.0031007908,0.9964811,0.08375987,-0.19086154,-0.08281024,0.9781178,0.98161215,-0.0129536,0.1904467,3.0,0
6.987158302,-0.0031200745,0.9964875,0.08368427,-0.1907208,-0.08274156,0.9781511,0.9816394,-0.012908425,0.19030903,3.0,0
6.991583351,-0.0020112856,0.99690706,0.078562826,-0.1905283,-0.077505864,0.97861725,0.9816797,-0.013000164,0.19009493,3.0,0
6.995977882,-0.0020125802,0.9969075,0.078557715,-0.19035986,-0.07750332,0.9786503,0.98171234,-0.012984625,0.18992718,3.0,0
7.000402931,-0.001996008,0.99690235,0.078623265,-0.19019365,-0.07756672,0.9786776,0.9817446,-0.0130002,0.18975934,3.0,0
7.004797462,-0.0014948433,0.9970849,0.076286286,-0.1901863,-0.07517746,0.97886556,0.9817469,-0.013045354,0.18974423,3.0,0
7.009222511,-0.0015012244,0.99708664,0.07626216,-0.19012424,-0.07515581,0.97887915,0.9817589,-0.013029767,0.18968317,3.0,0
7.013617042,-0.0015158089,0.9970909,0.076207034,-0.1900609,-0.07510529,0.97889525,0.98177105,-0.013000159,0.18962182,3.0,0
7.018011573,-0.0043740715,0.99583244,0.09109715,-0.18997367,-0.090266526,0.9776308,0.9817794,-0.013029833,0.18957676,3.0,0
7.022436622,-0.0043829293,0.99583554,0.0910622,-0.1899875,-0.09023372,0.9776311,0.9817767,-0.013015794,0.1895918,3.0,0
7.026831153,-0.0043407935,0.9958205,0.09122847,-0.19002345,-0.09038848,0.9776098,0.9817699,-0.013091946,0.18962161,3.0,0
7.031256202,-0.0034553707,0.9962238,0.086752705,-0.19002758,-0.0858266,0.9780201,0.9817727,-0.013105988,0.18960659,3.0,0
7.035650733,-0.0034312832,0.99621594,0.08684463,-0.19009238,-0.0859114,0.978,0.98176014,-0.013152706,0.18966785,3.0,0
