Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz,mx,my,mz,nsax,nsay,nsaz,ax1,ay1,ayz,0.061554186,0.08783581,0.05899143
3114,13.727848,2,0.033005618,0.017731741,0.027738765,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.02799891,-0.10372127,0.008052156,0.009408096,-0.036037255,-0.002005627,,,
3115,13.732243,2,-0.007191051,-0.01953125,-0.0061701,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.060583804,0.05002407,0.17649616,0.00812248,-0.039188176,-0.00151545,,,
3116,13.736607,2,-0.015447443,-0.00785689,0.014204546,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.08684833,-0.035379995,-0.06747899,0.0062947,-0.041434556,-0.001088982,,,
3117,13.741001,2,0.016183035,0.007576408,0.012641655,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.093273595,0.09543484,0.011327433,0.004141928,-0.041242417,-3.12E-04,,,
3118,13.745365,2,0.021634616,0.007211539,-0.010903159,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.053225417,0.07713022,-0.034144007,0.002627983,-0.037546642,0.001033584,,,
3119,13.74976,2,0.009787088,0.013736264,-0.012190934,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.09077869,-0.023159448,0.056312185,0.001779841,-0.03158688,0.002057412,,,
3120,13.754124,2,-3.51E-04,-0.04494382,-0.027914327,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.11710888,-0.16261047,-0.05772633,0.001209948,-0.0257107,0.001899598,,,
3121,13.758518,2,-0.018465908,-0.014204546,0.012473366,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.064478084,-0.23992601,-0.08481493,1.90E-04,-0.022089982,1.30E-04,,,
3122,13.762882,2,-0.023460211,-0.02761628,-0.045784883,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.061486382,-0.018986989,0.04934195,-0.001497892,-0.021098565,-0.002460077,,,
3123,13.767277,2,-0.010069445,-0.026041666,0.014756944,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.07469165,0.13948977,0.07407455,-0.003701028,-0.021143125,-0.005127701,,,
3124,13.771641,2,0.033680554,3.04E-04,0.019444445,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.067935064,-0.06399561,-0.05759079,-0.005920187,-0.020620212,-0.006564438,,,
3125,13.776035,2,0.021144701,0.022460938,0.031929348,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.04729499,-0.013355784,0.011790792,-0.00752494,-0.018290345,-0.006395645,,,
3126,13.78043,2,0.032478932,0.036516853,0.044592697,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.071432516,0.039533526,0.04741904,-0.007879367,-0.01339086,-0.004972904,,,
3127,13.784794,2,0.016969087,-0.020245295,0.004284274,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.011162354,-0.011883747,-0.04300041,-0.006332811,-0.00614276,-0.002298422,,,
3128,13.789188,2,0.041666668,-0.014996409,0.01014727,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.002804129,0.022177607,-0.023610905,-0.003404803,0.001080602,9.46E-04,,,
3129,13.793552,2,0.024966033,-0.08152174,0.029636549,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.040210065,-0.08950799,-0.07132663,4.46E-04,0.005422951,0.004148696,,,
3130,13.797947,2,-0.006597222,-0.063194446,0.023871528,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.035086457,0.08466125,0.08196422,0.004461017,0.00490984,0.007229281,,,
3131,13.802311,2,0.021824049,-0.03668478,0.06691576,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.0676938,0.012692809,-0.117966555,0.008233888,6.44E-04,0.010853267,,,
3132,13.806705,2,0.049360797,-0.016335227,0.038352273,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.003301092,-0.027839571,0.061417747,0.011953594,-0.005019711,0.016269458,,,
3133,13.8110695,2,0.013518258,-0.08567416,0.01755618,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.07754472,6.41E-04,0.02288184,0.016165126,-0.010757297,0.02313273,,,
3134,13.815464,2,0.001388889,-0.051041666,-0.008680556,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.043063402,0.0809804,0.07604432,0.020539949,-0.01752818,0.030214917,,,
3135,13.819828,2,-0.014996409,-0.005657327,0.042385057,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.070060134,0.075393,0.08195543,0.024611104,-0.024761468,0.036474455,,,
3136,13.824223,2,0.030894887,-0.01772239,0.04403409,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.002846883,-0.097178444,-0.026495825,0.028043207,-0.0318413,0.041633785,,,
3137,13.828587,2,0.025873655,-0.048051074,0.030577958,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.08621812,-0.020482413,0.042079713,0.030401161,-0.03872854,0.04526602,,,
3138,13.832981,2,0.05837912,0.001888736,0.024725275,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.0343304,-0.202099,0.08781947,0.03163155,-0.04544488,0.047562245,,,
3139,13.837345,2,0.078125,0.016304348,0.036005434,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.028027069,-0.061731827,0.05490339,0.032214645,-0.050818697,0.048720676,,,
3140,13.84174,2,0.012264785,0.024697581,0.043010753,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.08685772,-0.04061667,0.16162539,0.03286501,-0.053086262,0.04910499,,,
3141,13.846104,2,0.023097826,-0.008831522,0.051630434,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.12182064,0.00638663,0.068541475,0.03355845,-0.051708784,0.048814848,,,
3142,13.850498,2,0.04403409,0.0201527,-0.002130682,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.018876549,-0.21453089,-0.01551099,0.03442505,-0.04700064,0.04822665,,,
3143,13.854893,2,0.02955163,-0.066576086,-0.011103091,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.04124299,-0.078294046,-0.061051797,0.03546195,-0.039313164,0.04655368,,,
3144,13.859257,2,0.054521278,-0.023271276,0.009142287,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.05821835,0.006742969,0.09375446,0.036456365,-0.030206667,0.043315746,,,
3145,13.863651,2,0.030409947,-0.031922042,0.041666668,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.06853185,-0.053077355,0.05511718,0.037782334,-0.021129888,0.03869789,,,
3146,13.868015,2,0.014784946,-0.032258064,0.047715053,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.024484586,-0.07795271,0.04764282,0.03939376,-0.013776748,0.03367288,,,
3147,13.87241,2,0.027777778,-0.10069445,0.029166667,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.108388215,0.085865416,0.022132304,0.041105106,-0.008784213,0.029589942,,,
3148,13.876774,2,0.050951086,-0.066576086,-0.015879756,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.15436198,0.11864651,0.044274863,0.042730276,-0.006822906,0.026951278,,,
3149,13.881168,2,0.015277778,-0.048611112,0.050694443,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.03725336,0.09357906,0.05391262,0.044351026,-0.007573429,0.025260992,,,
3150,13.885532,2,0.015964674,-0.031929348,0.054347824,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.024422552,-0.019789297,0.053909797,0.045617446,-0.010575783,0.02454514,,,
3151,13.889927,2,-0.032087054,-0.06559066,0.035714287,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.06964909,0.09676262,-0.06570964,0.045438185,-0.016305933,0.024126854,,,
3152,13.894291,2,0.02141854,-0.09199438,-0.01755618,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.04459847,-0.12920958,-0.034223847,0.0424669,-0.025035463,0.02324991,,,
3153,13.898685,2,0.006671348,-0.0997191,0.007373596,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.12872264,0.01604946,0.026261237,0.03695501,-0.03671354,0.021787226,,,
3154,13.903049,2,0.022513442,-0.025873655,-0.003948253,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.031805363,-0.06824692,0.05797736,0.030208845,-0.050146814,0.020386912,,,
3155,13.907444,2,0.06465517,-0.046695404,0.023347702,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.02830777,-0.037134483,0.06076918,0.023693075,-0.06389253,0.018960478,,,
3156,13.911808,2,0.010475853,-0.07386363,0.004616477,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.029631674,-0.22267556,0.015615198,0.018733745,-0.07601725,0.017556377,,,
3157,13.916203,2,0.043323863,-0.058238637,-0.012562145,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.056160223,-0.11547,-0.09552902,0.015438427,-0.08533566,0.015992418,,,
3158,13.920567,2,0.07386363,-0.030539773,-0.00168679,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.050284952,-0.09221522,0.12068168,0.013593718,-0.09095148,0.014134236,,,
3159,13.924961,2,0.027777778,-0.031944446,-0.019444445,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.029917397,-0.05721449,0.06776475,0.012846282,-0.09284658,0.011820829,,,
3160,13.929356,2,0.012791895,-0.026098901,-0.012877747,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.1343593,-0.13968673,0.029118367,0.013287679,-0.091314055,0.008191129,,,
3161,13.93372,2,-0.021438954,-0.10465116,-0.010265262,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.04931128,-0.1897608,-0.064309664,0.014538595,-0.087267205,0.002924566,,,
3162,13.938114,2,-0.014692827,-0.04971591,0.011907404,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.031136904,-0.11961556,0.034423087,0.016044695,-0.082239404,-0.003160438,,,
3163,13.942478,2,-0.005408654,-0.06868132,0.010731456,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.012565406,0.0259955,-0.04617867,0.017136596,-0.0764097,-0.00849089,,,
3164,13.946873,2,-0.003232759,-0.077586204,-0.009832975,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.1394455,-0.066835076,0.024509236,0.017353516,-0.07046572,-0.012615086,,,
3165,13.951237,2,0.027173912,-0.079483695,0.012907608,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.046218585,-0.11068311,-0.037975322,0.016951665,-0.06565529,-0.01579886,,,
3166,13.955631,2,0.040838066,-0.0546875,0.015092329,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.08179499,-0.00755246,-0.048608474,0.01659106,-0.062478412,-0.018143231,,,
3167,13.959995,2,0.0704023,-0.06681035,-0.00933908,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.13071531,0.008736946,0.00202617,0.01695644,-0.06001748,-0.019271653,,,
3168,13.96439,2,0.07594086,-0.043682795,-0.010416667,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.010486108,-0.025854222,-0.10991509,0.01812787,-0.05812709,-0.018727133,,,
3169,13.968754,2,0.06593407,0.03644939,-0.03228022,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.01270452,0.001089513,-0.05160044,0.020058915,-0.056674387,-0.01747,,,
3170,13.973148,2,0.05277778,3.47E-04,-0.0015625,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.052306723,-0.1951091,-0.021218173,0.022508208,-0.054949738,-0.016326519,,,
3171,13.977512,2,0.022107713,-0.015957447,-0.001953125,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.048579127,0.03917393,0.056807477,0.025509933,-0.05237751,-0.015171312,,,
3172,13.981907,2,-0.010182585,-0.009831461,-0.001360604,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.016463634,-0.09172672,0.007038227,0.028475352,-0.048188973,-0.013446547,,,
3173,13.986271,2,0.02558379,-0.041895606,0.007211539,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.039404612,-0.13147973,-0.03818496,0.030991059,-0.042719766,-0.011237394,,,
3174,13.990665,2,0.06530899,-0.052668538,0.017205056,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.027476745,-0.09183723,0.028253928,0.0336293,-0.037180003,-0.008513536,,,
3175,13.995029,2,0.04403409,-0.07954545,-0.02175071,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.07198034,-0.02179481,0.036892507,0.037156165,-0.032253113,-0.005693313,,,
3176,13.999424,2,0.04190341,-0.04403409,-0.039950285,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.10643193,-0.10237095,-0.025888547,0.04230043,-0.027890364,-0.003796163,,,
3177,14.0038185,2,0.036005434,-0.042798914,-0.017153533,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.10209048,-0.040506937,-0.014928826,0.048382543,-0.024028393,-0.003833492,,,
3178,14.008183,2,0.032579787,-0.041888297,-0.012632979,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.113601804,0.17464441,-0.061543446,0.05377255,-0.020611394,-0.005794376,,,
3179,14.012577,2,0.04032258,0.02688172,0.01297883,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.09429222,0.014643066,0.029408336,0.057183336,-0.017633285,-0.008554792,,,
3180,14.016941,2,0.042613637,-0.001464844,-0.002397017,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.040201902,0.044775166,-0.005897919,0.05808559,-0.014708969,-0.01062069,,,
3181,14.021336,2,-0.012207031,-0.03294837,0.017747963,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.04134411,0.027710296,-0.014917212,0.056281,-0.011795268,-0.011479539,,,
3182,14.0257,2,-0.006594603,-0.08477011,0.007094109,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.07711828,-0.03581112,0.0177528,0.05178129,-0.01049892,-0.011152918,,,
3183,14.030094,2,0.002038044,-0.05706522,0.008661685,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.14048976,-0.039167173,0.044587307,0.045086402,-0.012487362,-0.009751669,,,
3184,14.034458,2,0.033380684,-0.049005684,-0.01003196,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.01950442,-0.10787031,-0.08744419,0.037503924,-0.017523194,-0.007610975,,,
3185,14.038853,2,0.033333335,-0.072222225,-0.063194446,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.023482958,-0.012532592,-0.089644626,0.030182522,-0.024769587,-0.005818057,,,
3186,14.043217,2,0.020241477,-0.061789773,-0.046875,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.005218973,-0.041130565,0.004196009,0.024016637,-0.032965403,-0.005743398,,,
3187,14.047611,2,0.018465908,-0.0546875,0.003196023,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.001237165,-0.07652808,-0.006263461,0.019028418,-0.040496677,-0.007380562,,,
3188,14.051975,2,0.050694443,0.027734375,-0.002213542,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.04102276,0.07874831,0.06677077,0.01510691,-0.045903668,-0.009513062,,,
3189,14.05637,2,0.06465517,0.001616379,-0.013918822,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.05281057,-0.013081323,-0.026120774,0.012277043,-0.048402105,-0.011015596,,,
3190,14.060734,2,0.030547753,-0.013693821,0.001580056,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.0757211,-0.06715456,0.052855402,0.010832399,-0.048097145,-0.011754038,,,
3191,14.065128,2,0.022743056,-0.030555556,0.04027778,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.009723,-0.17379132,4.77E-04,0.010839982,-0.046081826,-0.011638287,,,
3192,14.069492,2,0.04117647,-0.03897059,3.68E-04,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.035940316,-0.032430477,0.012431663,0.012647213,-0.0436439,-0.010475595,,,
3193,14.073887,2,0.028053977,-0.019176137,0.001098633,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.035381295,-0.035274673,-0.032275032,0.016070453,-0.041301083,-0.009069623,,,
3194,14.078434,2,0.019791666,0.027256945,-0.010069445,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.02803627,-0.094025485,-0.13001655,0.020383766,-0.038657207,-0.008397093,,,
3195,14.083012,2,0.075,-0.009027778,-0.0125,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.006294716,-0.08011978,-0.044942524,0.024662688,-0.03450832,-0.008454548,,,
3196,14.087559,2,0.05347222,-0.047916666,0.0015625,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.004626422,-0.06766493,0.051778313,0.02930312,-0.028456,-0.008299342,,,
3197,14.092136,2,0.020380436,-0.023097826,0.021908967,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.08838025,0.1341081,-0.011147094,0.03479112,-0.02117434,-0.007126007,,,
3198,14.0966835,2,0.09918478,-0.008831522,0.003335704,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.10340732,-0.042598568,-0.048491023,0.040538948,-0.013537364,-0.004536836,,,
3199,14.101261,2,0.072916664,-0.013020833,0.044444446,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.011512436,-0.008264393,0.015248369,0.04650132,-0.006992346,-6.99E-04,,,
3200,14.105808,2,0.034610216,-0.02688172,0.010080645,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.05616611,-0.01686962,0.09382725,0.052026596,-0.002577725,0.004598188,,,
3201,14.110386,2,0.040229887,-0.04525862,-0.003591954,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.08473922,-0.006649882,-0.034054924,0.05664087,-4.17E-04,0.010399418,,,
3202,14.114933,2,6.72E-04,0.014280914,-0.034778226,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.022557514,0.02451332,0.011793156,0.059775844,-1.24E-06,0.01489287,,,
3203,14.11948,2,-0.029715402,0.013435783,-0.006953984,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.002386782,0.13943723,0.003946352,0.060519077,-2.91E-04,0.016795719,,,
3204,14.124058,2,-6.87E-04,-0.006567651,-3.43E-04,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.16350962,0.008553974,0.02753532,0.05811722,-8.15E-04,0.016367553,,,
3205,14.128605,2,0.041666668,-0.043010753,-0.002268145,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.058548424,-0.08677913,0.029825848,0.05315865,-0.001710942,0.014822252,,,
3206,14.133183,2,0.055027176,-0.07744565,8.49E-04,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.019611504,-0.004401267,0.047454964,0.047087807,-0.003401747,0.012872548,,,
3207,14.13773,2,0.03159341,-0.027472528,0.04052198,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.19986513,-0.03456456,-0.005284049,0.0416246,-0.0064167,0.010817446,,,
3208,14.142307,2,0.04739011,-0.003777473,0.010989011,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.06525926,-0.013192311,0.12326818,0.03699517,-0.011086922,0.009312606,,,
3209,14.146854,2,0.033653848,-0.025068682,0.020947803,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.015646342,-0.040425476,-0.028386988,0.032829925,-0.016374478,0.008702108,,,
3210,14.151432,2,0.03846154,-0.032967035,0.016311813,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.05650365,-0.06959406,-0.041605085,0.028851997,-0.021370834,0.008532673,,,
3211,14.155979,2,0.013235294,-0.08455882,0.016038602,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.06886184,0.10251204,-0.081443936,0.024915889,-0.02541168,0.008142821,,,
3212,14.160526,2,-0.002649066,-0.06752873,-0.045617815,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.106084615,0.01981344,0.015444887,0.020550044,-0.028754182,0.007487241,,,
3213,14.165104,2,-0.006924716,-0.050426137,-0.048295453,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.011404263,-0.043779794,0.013437458,0.015989551,-0.03235872,0.006067511,,,
3214,14.169651,2,-0.015657552,-0.07847222,-0.036111113,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.041671377,-0.081982955,-0.004254723,0.011882603,-0.03733246,0.003602085,,,
3215,14.174229,2,0.020588236,-0.039705884,0.007077206,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.07816261,-0.13616794,-0.00871286,0.008275166,-0.04408702,4.43E-04,,,
3216,14.178776,2,0.025,-0.07132353,0.012867647,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.003351465,0.001390733,0.09167635,0.005942639,-0.051309906,-0.002250765,,,
3217,14.183353,2,0.046703298,-0.017513737,0.023351649,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.01251257,0.02036649,-0.017398274,0.005676162,-0.05823882,-0.003756048,,,
3218,14.187901,2,0.043323863,-0.044744316,-0.003018466,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.012663368,-0.04739776,0.019262299,0.007104944,-0.06384948,-0.004049103,,,
3219,14.192478,2,0.037774727,-0.07623626,-0.042925823,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.063485414,-0.04463462,0.035919752,0.009514095,-0.06806404,-0.004554996,,,
3220,14.197025,2,0.048850574,-0.077586204,-0.028735632,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.013249982,-0.17513433,0.043429974,0.012162476,-0.07117771,-0.006510863,,,
3221,14.201572,2,0.0234375,-0.07336956,0.01953125,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.00218893,-0.1315726,-0.11317944,0.014326589,-0.07345838,-0.009935079,,,
3222,14.20615,2,0.002350189,-0.078296706,0.004807693,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.003709491,-0.07603095,-0.09266799,0.015962716,-0.075734235,-0.013621335,,,
3223,14.210697,2,0.010487432,-0.08288044,-0.04144022,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.06376143,-0.14238949,-0.058784768,0.017370353,-0.07857337,-0.016753579,,,
3224,14.215275,2,-0.026041666,-0.088709675,-0.01780914,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.022135524,0.012015648,0.045027737,0.018633166,-0.081864394,-0.019216886,,,
3225,14.219822,2,0.013049451,-0.010645605,-0.007512019,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.009297897,-0.11401433,0.012469322,0.019235251,-0.0843156,-0.020612808,,,
3226,14.2244,2,-3.47E-04,-0.036805555,0.004340278,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.076612845,0.01922252,0.018969204,0.019065013,-0.08405996,-0.02066058,,,
3227,14.228947,2,0.028792135,-0.011235955,0.00289677,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.037571553,-0.09676352,-0.033729304,0.018557139,-0.080892086,-0.019627117,,,
3228,14.233494,2,0.056179777,0.010182585,-0.026334269,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.043113273,-0.13420548,-0.13033272,0.018462865,-0.075481825,-0.017811654,,,
3229,14.238071,2,0.03263889,0.015277778,-0.015625,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.08049129,-0.08977395,-0.041153852,0.019216025,-0.06830091,-0.015894711,,,
3230,14.242619,2,0.044836957,-0.010190218,-0.01171875,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.02502006,-0.05915644,0.09115696,0.020388303,-0.059988644,-0.0145449,,,
3231,14.247196,2,0.07005495,-0.03159341,-0.005623283,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.005337032,-0.1073858,0.04535935,0.021916827,-0.050819468,-0.014141534,,,
3232,14.251621,2,0.019917583,-0.02129121,-0.02455357,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.032995988,-0.11464172,-0.09209216,0.023445375,-0.04174362,-0.014329129,,,
3233,14.256016,2,-0.00442023,-0.02631579,0.019983552,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.08385864,-0.10725557,-0.001437393,0.02441936,-0.032451488,-0.014137415,,,
3234,14.260441,2,0.019097222,0.02638889,-0.011805556,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.028412757,0.07731665,-0.025119718,0.024868373,-0.022243394,-0.012831302,,,
3235,14.264866,2,0.024652777,-0.088194445,-0.014756944,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,-0.045060303,-0.040440954,0.006854375,0.02522861,-0.011766216,-0.011027378,,,
3236,14.26926,2,-0.005279876,-0.008928572,-0.030563187,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.038130943,0.021700978,-0.002100999,0.025721712,-0.002344077,-0.009784679,,,
3237,14.273685,2,-0.019618055,-0.03576389,-0.013715277,0,0,0,0.12526678,-0.068628214,0.020252563,FALSE,FALSE,FALSE,0.09125483,0.0957048,-0.0504913,0.026080139,0.005129702,-0.009943343,,,
