Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz
1249,5.508667,2,-0.9488163,-1.028906,1.575449,0.0,0.0,0.0,0.0,0.0,1.5955421
1250,5.5130615,2,-0.9593448,-0.8539847,1.5763693,0.0,0.0,0.0,0.0,0.0,1.5955421
1251,5.517456,2,-0.80358326,-0.9677279,1.4301472,0.0,0.0,0.0,0.0,0.0,1.5955421
1252,5.5218506,2,-0.87547654,-0.9329568,1.5003862,0.0,0.0,0.0,0.0,0.0,1.5955421
1253,5.526245,2,-0.8318368,-0.71394753,1.4436798,0.0,0.0,0.0,0.0,0.0,1.5955421
1254,5.5306396,2,-0.77140963,-0.7935177,1.3872614,0.0,0.0,0.0,0.0,0.0,1.5955421
1255,5.535034,2,-0.7714847,-0.5429294,1.3708858,0.0,0.0,0.0,0.0,0.0,1.5955421
1256,5.5394287,2,-0.69059336,-0.7770686,1.3073063,0.0,0.0,0.0,0.0,0.0,1.5955421
1257,5.5438232,2,-0.7496822,-0.65074,1.3583221,0.0,0.0,0.0,0.0,0.0,1.5955421
1258,5.548218,2,-0.7913416,-0.738858,1.4058485,0.0,0.0,0.0,0.0,0.0,1.5955421
1259,5.5526123,2,-0.7102644,-0.78472155,1.3292484,0.0,0.0,0.0,0.0,0.0,1.5955421
1260,5.557007,2,-0.7700814,-0.74075127,1.3850126,0.0,0.0,0.0,0.0,0.0,1.5955421
1261,5.5614014,2,-0.8829481,-0.76110774,1.4970722,0.0,0.0,0.0,0.0,0.0,1.5955421
1262,5.565796,2,-0.9131705,-0.8530705,1.5308533,0.0,0.0,0.0,0.0,0.0,1.5955421
1263,5.5701904,2,-0.77540475,-0.77420914,1.3889484,0.0,0.0,0.0,0.0,0.0,1.5955421
1264,5.574585,2,-0.6721143,-0.6680716,1.2794247,0.0,0.0,0.0,0.0,0.0,1.5955421
1265,5.5789795,2,-0.7727509,-0.8176248,1.3871222,0.0,0.0,0.0,0.0,0.0,1.5955421
1266,5.583374,2,-0.8482301,-0.7702389,1.4580431,0.0,0.0,0.0,0.0,0.0,1.5955421
1267,5.5877686,2,-0.927917,-0.8149843,1.5386515,0.0,0.0,0.0,0.0,0.0,1.5955421
1268,5.592163,2,-0.82888854,-0.80776787,1.4389734,0.0,0.0,0.0,0.0,0.0,1.5955421
1269,5.5965576,2,-0.80712783,-0.75985396,1.4135065,0.0,0.0,0.0,0.0,0.0,1.5955421
1270,5.600952,2,-0.85527015,-0.7393262,1.4579763,0.0,0.0,0.0,0.0,0.0,1.5955421
1271,5.6053467,2,-0.83286035,-0.7443599,1.4345407,0.0,0.0,0.0,0.0,0.0,1.5955421
1272,5.609741,2,-0.7981583,-0.6615936,1.3940849,0.0,0.0,0.0,0.0,0.0,1.5955421
1273,5.6141357,2,-1.0053363,-0.6504911,1.5967817,0.0,0.0,0.0,0.0,0.0,1.5955421
1274,5.6185303,2,-0.8310901,-0.71078193,1.4274969,0.0,0.0,0.0,0.0,0.0,1.5955421
1275,5.622925,2,-0.90147746,-0.95523036,1.5121269,0.0,0.0,0.0,0.0,0.0,1.5955421
1276,5.6273193,2,-0.9929435,-0.8571584,1.5960894,0.0,0.0,0.0,0.0,0.0,1.5955421
1277,5.631714,2,-1.0093106,-0.92987466,1.6166887,0.0,0.0,0.0,0.0,0.0,1.5955421
1278,5.6361084,2,-0.97503924,-0.66547513,1.5644016,0.0,0.0,0.0,0.0,0.0,1.5955421
1279,5.640503,2,-0.9407868,-0.6982119,1.5327816,0.0,0.0,0.0,0.0,0.0,1.5955421
1280,5.6448975,2,-0.85859084,-0.7378149,1.4553595,0.0,0.0,0.0,0.0,0.0,1.5955421
1281,5.649292,2,-0.9384905,-0.4334663,1.5145407,0.0,0.0,0.0,0.0,0.0,1.5955421
1282,5.6536865,2,-0.8482328,-0.6914242,1.443306,0.0,0.0,0.0,0.0,0.0,1.5955421
1283,5.658081,2,-0.904506,-0.6082109,1.4943151,0.0,0.0,0.0,0.0,0.0,1.5955421
1284,5.6624756,2,-0.79730266,-0.6218506,1.3908873,0.0,0.0,0.0,0.0,0.0,1.5955421
1285,5.66687,2,-0.75893795,-0.8768936,1.3706455,0.0,0.0,0.0,0.0,0.0,1.5955421
1286,5.6712646,2,-0.8116207,-0.57294685,1.4019032,0.0,0.0,0.0,0.0,0.0,1.5955421
1287,5.675659,2,-0.7907458,-0.56724507,1.380393,0.0,0.0,0.0,0.0,0.0,1.5955421
1288,5.6800537,2,-0.7493205,-0.6095046,1.3414326,0.0,0.0,0.0,0.0,0.0,1.5955421
1289,5.6844482,2,-0.77496445,-0.6709076,1.3678379,0.0,0.0,0.0,0.0,0.0,1.5955421
1290,5.688843,2,-0.8450119,-0.55498695,1.4251966,0.0,0.0,0.0,0.0,0.0,1.5955421
1291,5.6932373,2,-0.7309717,-0.61263007,1.3135319,0.0,0.0,0.0,0.0,0.0,1.5955421
1292,5.697632,2,-0.8352906,-0.6204685,1.4161901,0.0,0.0,0.0,0.0,0.0,1.5955421
1293,5.7020264,2,-0.82664204,-0.5954212,1.4067316,0.0,0.0,0.0,0.0,0.0,1.5955421
1294,5.706421,2,-0.82283574,-0.68350136,1.4081774,0.0,0.0,0.0,0.0,0.0,1.5955421
1295,5.7108154,2,-0.83937204,-0.59665036,1.4165001,0.0,0.0,0.0,0.0,0.0,1.5955421
1296,5.71521,2,-0.8986223,-0.78650355,1.4871721,0.0,0.0,0.0,0.0,0.0,1.5955421
1297,5.7196045,2,-0.91982067,-0.6948008,1.5003004,0.0,0.0,0.0,0.0,0.0,1.5955421
1298,5.723999,2,-0.85976946,-0.6916851,1.4428282,0.0,0.0,0.0,0.0,0.0,1.5955421
1299,5.7283936,2,-0.92979836,-0.8257483,1.5227833,0.0,0.0,0.0,0.0,0.0,1.5955421
1300,5.732788,2,-0.929766,-0.82674325,1.522253,0.0,0.0,0.0,0.0,0.0,1.5955421
1301,5.7371826,2,-0.76831967,-0.76524925,1.3640785,0.0,0.0,0.0,0.0,0.0,1.5955421
1302,5.741577,2,-0.87826025,-0.738165,1.4721155,0.0,0.0,0.0,0.0,0.0,1.5955421
1303,5.7459717,2,-0.8464357,-0.8708642,1.4509172,0.0,0.0,0.0,0.0,0.0,1.5955421
1304,5.750366,2,-0.85562336,-0.91257024,1.4616013,0.0,0.0,0.0,0.0,0.0,1.5955421
1305,5.7547607,2,-1.015085,-0.94636214,1.6197004,0.0,0.0,0.0,0.0,0.0,1.5955421
1306,5.7591553,2,-0.850157,-0.9665233,1.4570007,0.0,0.0,0.0,0.0,0.0,1.5955421
1307,5.76355,2,-0.92680967,-0.8336657,1.5227089,0.0,0.0,0.0,0.0,0.0,1.5955421
1308,5.7679443,2,-0.8484062,-1.023592,1.454628,0.0,0.0,0.0,0.0,0.0,1.5955421
1309,5.772339,2,-0.8784764,-1.0278339,1.4834518,0.0,0.0,0.0,0.0,0.0,1.5955421
1310,5.7767334,2,-0.79106367,-0.85675496,1.3868561,0.0,0.0,0.0,0.0,0.0,1.5955421
1311,5.781128,2,-0.7997294,-1.0082493,1.4073133,0.0,0.0,0.0,0.0,0.0,1.5955421
1312,5.7855225,2,-0.7729717,-0.82047343,1.369133,0.0,0.0,0.0,0.0,0.0,1.5955421
1313,5.789917,2,-0.90221584,-0.80806434,1.4962454,0.0,0.0,0.0,0.0,0.0,1.5955421
1314,5.7943115,2,-0.90572804,-0.9865645,1.5121431,0.0,0.0,0.0,0.0,0.0,1.5955421
1315,5.798706,2,-0.83306503,-0.82676166,1.4290876,0.0,0.0,0.0,0.0,0.0,1.5955421
1316,5.8031006,2,-0.81675696,-0.83458453,1.4122944,0.0,0.0,0.0,0.0,0.0,1.5955421
1317,5.807495,2,-0.7004658,-0.63411856,1.2826614,0.0,0.0,0.0,0.0,0.0,1.5955421
1318,5.8118896,2,-0.77254164,-0.81772625,1.3657618,0.0,0.0,0.0,0.0,0.0,1.5955421
1319,5.816284,2,-0.69136196,-0.85831463,1.2907181,0.0,0.0,0.0,0.0,0.0,1.5955421
1320,5.8206787,2,-0.84777397,-0.65698075,1.4321728,0.0,0.0,0.0,0.0,0.0,1.5955421
1321,5.8250732,2,-0.70460373,-0.64536583,1.2915707,0.0,0.0,0.0,0.0,0.0,1.5955421
1322,5.829468,2,-0.7842057,-0.6231363,1.369854,0.0,0.0,0.0,0.0,0.0,1.5955421
1323,5.8338623,2,-0.72422767,-0.7891323,1.3273191,0.0,0.0,0.0,0.0,0.0,1.5955421
1324,5.838257,2,-0.71667403,-0.8630476,1.3259954,0.0,0.0,0.0,0.0,0.0,1.5955421
1325,5.8426514,2,-0.8427817,-0.6938846,1.4402714,0.0,0.0,0.0,0.0,0.0,1.5955421
1326,5.847046,2,-0.86887014,-0.7258837,1.4686747,0.0,0.0,0.0,0.0,0.0,1.5955421
1327,5.8514404,2,-1.0035005,-0.8296567,1.6083698,0.0,0.0,0.0,0.0,0.0,1.5955421
1328,5.855835,2,-0.87708205,-0.69662195,1.473052,0.0,0.0,0.0,0.0,0.0,1.5955421
1329,5.8602295,2,-0.97225046,-0.8071008,1.5719366,0.0,0.0,0.0,0.0,0.0,1.5955421
1330,5.864624,2,-0.8979729,-0.5848577,1.482338,0.0,0.0,0.0,0.0,0.0,1.5955421
1331,5.8690186,2,-1.0160357,-0.8251635,1.6141987,0.0,0.0,0.0,0.0,0.0,1.5955421
1332,5.873413,2,-0.85064924,-0.8422606,1.4527798,0.0,0.0,0.0,0.0,0.0,1.5955421
1333,5.8778076,2,-0.84006083,-0.7094344,1.434905,0.0,0.0,0.0,0.0,0.0,1.5955421
1334,5.882202,2,-0.80190766,-0.96480346,1.4135551,0.0,0.0,0.0,0.0,0.0,1.5955421
1335,5.8865967,2,-0.8860383,-0.8047956,1.4870253,0.0,0.0,0.0,0.0,0.0,1.5955421
1336,5.890991,2,-0.8391421,-0.8071287,1.4416456,0.0,0.0,0.0,0.0,0.0,1.5955421
1337,5.8953857,2,-0.84349763,-0.8440158,1.4490376,0.0,0.0,0.0,0.0,0.0,1.5955421
1338,5.8997803,2,-0.84081733,-0.8084762,1.4438219,0.0,0.0,0.0,0.0,0.0,1.5955421
1339,5.904175,2,-0.85194445,-0.79764676,1.4549942,0.0,0.0,0.0,0.0,0.0,1.5955421
1340,5.9085693,2,-0.8837943,-0.71627975,1.4801617,0.0,0.0,0.0,0.0,0.0,1.5955421
1341,5.912964,2,-0.81152165,-0.7069006,1.4065876,0.0,0.0,0.0,0.0,0.0,1.5955421
1342,5.9173584,2,-0.76347697,-0.6470209,1.3534737,0.0,0.0,0.0,0.0,0.0,1.5955421
1343,5.921753,2,-0.82273597,-0.60977876,1.410222,0.0,0.0,0.0,0.0,0.0,1.5955421
1344,5.9259644,2,-0.88146245,-0.6703278,1.4720936,0.0,0.0,0.0,0.0,0.0,1.5955421
1345,5.930176,2,-0.88149166,-0.67049265,1.472229,0.0,0.0,0.0,0.0,0.0,1.5955421
1346,5.9344177,2,-0.8814366,-0.670894,1.4717388,0.0,0.0,0.0,0.0,0.0,1.5955421
1347,5.938629,2,-0.8751965,-0.6623696,1.4668903,0.0,0.0,0.0,0.0,0.0,1.5955421
1348,5.942871,2,-0.8807938,-0.6681681,1.4727383,0.0,0.0,0.0,0.0,0.0,1.5955421
1349,5.9470825,2,-0.91018146,-0.9545275,1.5189562,0.0,0.0,0.0,0.0,0.0,1.5955421
1350,5.9513245,2,-0.8678762,-0.67590255,1.4579735,0.0,0.0,0.0,0.0,0.0,1.5955421
1351,5.955536,2,-0.86777264,-0.6291797,1.4523535,0.0,0.0,0.0,0.0,0.0,1.5955421
1352,5.959778,2,-0.7252767,-0.7247015,1.3193378,0.0,0.0,0.0,0.0,0.0,1.5955421
1353,5.9639893,2,-0.8090973,-0.81083965,1.408637,0.0,0.0,0.0,0.0,0.0,1.5955421
1354,5.968231,2,-0.7936558,-0.79594636,1.3921509,0.0,0.0,0.0,0.0,0.0,1.5955421
1355,5.9724426,2,-0.78221405,-0.7809242,1.3783035,0.0,0.0,0.0,0.0,0.0,1.5955421
1356,5.9766846,2,-0.78344643,-0.9769944,1.390851,0.0,0.0,0.0,0.0,0.0,1.5955421
1357,5.980896,2,-0.7834723,-0.97642815,1.3912058,0.0,0.0,0.0,0.0,0.0,1.5955421
1358,5.98584,2,-0.89688385,-0.8218631,1.4912558,0.0,0.0,0.0,0.0,0.0,1.5955421
1359,5.9907837,2,-0.9057956,-0.78418636,1.4982967,0.0,0.0,0.0,0.0,0.0,1.5955421
1360,5.9957275,2,-0.8310334,-0.7348896,1.4211206,0.0,0.0,0.0,0.0,0.0,1.5955421
1361,6.0006714,2,-0.8310388,-0.7350414,1.4211063,0.0,0.0,0.0,0.0,0.0,1.5955421
1362,6.005615,2,-0.91682935,-1.007344,1.5239153,0.0,0.0,0.0,0.0,0.0,1.5955421
1363,6.010559,2,-0.85491776,-0.7713685,1.4493589,0.0,0.0,0.0,0.0,0.0,1.5955421
1364,6.015503,2,-0.9084599,-0.7919625,1.5020485,0.0,0.0,0.0,0.0,0.0,1.5955421
1365,6.020447,2,-0.76912296,-0.7660419,1.3615637,0.0,0.0,0.0,0.0,0.0,1.5955421
1366,6.0253906,2,-0.82869613,-0.75901926,1.4182854,0.0,0.0,0.0,0.0,0.0,1.5955421
1367,6.0303345,2,-0.9046706,-0.7913965,1.496481,0.0,0.0,0.0,0.0,0.0,1.5955421
1368,6.034851,2,-0.8404896,-0.84122014,1.4368534,0.0,0.0,0.0,0.0,0.0,1.5955421
1369,6.039154,2,-0.7996346,-0.8407589,1.3977413,0.0,0.0,0.0,0.0,0.0,1.5955421
1370,6.043457,2,-0.8447844,-0.7945268,1.440733,0.0,0.0,0.0,0.0,0.0,1.5955421
1371,6.04776,2,-0.8437838,-0.86227965,1.4453831,0.0,0.0,0.0,0.0,0.0,1.5955421
1372,6.052063,2,-0.88285905,-0.8886083,1.4865484,0.0,0.0,0.0,0.0,0.0,1.5955421
1373,6.056366,2,-0.76629776,-0.77924955,1.3650179,0.0,0.0,0.0,0.0,0.0,1.5955421
1374,6.060669,2,-0.75869983,-0.84133804,1.3622484,0.0,0.0,0.0,0.0,0.0,1.5955421
1375,6.064972,2,-0.74681747,-0.6991657,1.3420458,0.0,0.0,0.0,0.0,0.0,1.5955421
1376,6.069275,2,-0.81219083,-0.85846823,1.4206858,0.0,0.0,0.0,0.0,0.0,1.5955421
1377,6.073578,2,-0.74654186,-0.69090474,1.3476095,0.0,0.0,0.0,0.0,0.0,1.5955421
1378,6.077881,2,-0.8199836,-0.67199826,1.421011,0.0,0.0,0.0,0.0,0.0,1.5955421
1379,6.082184,2,-0.8175193,-0.7167455,1.4230604,0.0,0.0,0.0,0.0,0.0,1.5955421
1380,6.086487,2,-0.8755153,-0.8666649,1.4913158,0.0,0.0,0.0,0.0,0.0,1.5955421
1381,6.09079,2,-1.0358852,-1.0568606,1.6618338,0.0,0.0,0.0,0.0,0.0,1.5955421
1382,6.095093,2,-0.87917566,-0.939255,1.5006447,0.0,0.0,0.0,0.0,0.0,1.5955421
1383,6.0993958,2,-0.9959651,-0.7829262,1.6072369,0.0,0.0,0.0,0.0,0.0,1.5955421
1384,6.1036987,2,-0.8057704,-0.81929284,1.4224663,0.0,0.0,0.0,0.0,0.0,1.5955421
1385,6.1080017,2,-0.8734067,-0.70807576,1.4826193,0.0,0.0,0.0,0.0,0.0,1.5955421
1386,6.1123047,2,-0.8377365,-0.75346315,1.449543,0.0,0.0,0.0,0.0,0.0,1.5955421
1387,6.1166077,2,-0.8931958,-0.8982279,1.5123806,0.0,0.0,0.0,0.0,0.0,1.5955421
1388,6.1209106,2,-0.8696603,-0.941054,1.4921961,0.0,0.0,0.0,0.0,0.0,1.5955421
1389,6.1252136,2,-0.9130346,-0.73902184,1.5244865,0.0,0.0,0.0,0.0,0.0,1.5955421
1390,6.1295166,2,-0.8377693,-0.72279376,1.4497585,0.0,0.0,0.0,0.0,0.0,1.5955421
1391,6.1338196,2,-0.8731991,-0.9329847,1.4953117,0.0,0.0,0.0,0.0,0.0,1.5955421
1392,6.1381226,2,-0.84566194,-0.7236194,1.4558392,0.0,0.0,0.0,0.0,0.0,1.5955421
1393,6.1424255,2,-0.92055875,-0.7647439,1.5311022,0.0,0.0,0.0,0.0,0.0,1.5955421
1394,6.1467285,2,-0.9999931,-0.8066659,1.6121082,0.0,0.0,0.0,0.0,0.0,1.5955421
1395,6.1510315,2,-0.9058739,-0.66913193,1.5116501,0.0,0.0,0.0,0.0,0.0,1.5955421
1396,6.1553345,2,-0.85437226,-0.7497226,1.465209,0.0,0.0,0.0,0.0,0.0,1.5955421
1397,6.1596375,2,-0.86375797,-0.733908,1.471365,0.0,0.0,0.0,0.0,0.0,1.5955421
1398,6.1639404,2,-0.8445189,-0.8746811,1.4584408,0.0,0.0,0.0,0.0,0.0,1.5955421
1399,6.1682434,2,-0.8494794,-0.60337377,1.4454517,0.0,0.0,0.0,0.0,0.0,1.5955421
1400,6.1725464,2,-0.90503323,-0.60619223,1.5014334,0.0,0.0,0.0,0.0,0.0,1.5955421
1401,6.1768494,2,-0.83283186,-0.8478584,1.4451494,0.0,0.0,0.0,0.0,0.0,1.5955421
1402,6.1811523,2,-0.7713293,-0.65083086,1.3737679,0.0,0.0,0.0,0.0,0.0,1.5955421
1403,6.1854553,2,-0.8942348,-0.8702508,1.5079613,0.0,0.0,0.0,0.0,0.0,1.5955421
1404,6.1897583,2,-0.824959,-0.57690644,1.4228325,0.0,0.0,0.0,0.0,0.0,1.5955421
1405,6.1940613,2,-0.82222044,-0.8198194,1.4344282,0.0,0.0,0.0,0.0,0.0,1.5955421
1406,6.1983643,2,-0.8772348,-0.6839466,1.4804926,0.0,0.0,0.0,0.0,0.0,1.5955421
1407,6.202667,2,-0.859272,-0.907937,1.4767723,0.0,0.0,0.0,0.0,0.0,1.5955421
1408,6.20697,2,-0.91673315,-0.9344622,1.5349455,0.0,0.0,0.0,0.0,0.0,1.5955421
1409,6.211273,2,-0.90290105,-0.570428,1.5002413,0.0,0.0,0.0,0.0,0.0,1.5955421
1410,6.215576,2,-0.8686506,-0.6454787,1.4698954,0.0,0.0,0.0,0.0,0.0,1.5955421
1411,6.219879,2,-0.8682615,-0.81174135,1.478591,0.0,0.0,0.0,0.0,0.0,1.5955421
1412,6.224182,2,-0.9111864,-0.79499245,1.5212345,0.0,0.0,0.0,0.0,0.0,1.5955421
1413,6.228485,2,-0.91670436,-0.6766126,1.520649,0.0,0.0,0.0,0.0,0.0,1.5955421
1414,6.232788,2,-0.9167496,-0.6772331,1.5207434,0.0,0.0,0.0,0.0,0.0,1.5955421
1415,6.237091,2,-0.85662997,-0.76662314,1.4700575,0.0,0.0,0.0,0.0,0.0,1.5955421
1416,6.241394,2,-0.93082654,-0.87794024,1.549284,0.0,0.0,0.0,0.0,0.0,1.5955421
1417,6.245697,2,-0.8874903,-0.7965615,1.5014524,0.0,0.0,0.0,0.0,0.0,1.5955421
1418,6.25,2,-0.8557793,-0.7321969,1.466258,0.0,0.0,0.0,0.0,0.0,1.5955421
1419,6.254303,2,-0.82557106,-0.8696617,1.4436722,0.0,0.0,0.0,0.0,0.0,1.5955421
1420,6.2592773,2,-0.8699728,-0.7520225,1.4806032,0.0,0.0,0.0,0.0,0.0,1.5955421
1421,6.2642517,2,-0.8811563,-0.8938676,1.4985304,0.0,0.0,0.0,0.0,0.0,1.5955421
1422,6.2692566,2,-0.9320198,-0.92454875,1.5498228,0.0,0.0,0.0,0.0,0.0,1.5955421
1423,6.274231,2,-0.9153671,-0.8707471,1.5289717,0.0,0.0,0.0,0.0,0.0,1.5955421
1424,6.279236,2,-0.73655736,-0.84788924,1.3518353,0.0,0.0,0.0,0.0,0.0,1.5955421
1425,6.28421,2,-0.7629055,-0.8404238,1.3780384,0.0,0.0,0.0,0.0,0.0,1.5955421
1426,6.289215,2,-0.7827058,-0.9654771,1.4055119,0.0,0.0,0.0,0.0,0.0,1.5955421
1427,6.2941895,2,-0.8559886,-0.75887585,1.4663515,0.0,0.0,0.0,0.0,0.0,1.5955421
1428,6.2991943,2,-0.76852053,-0.7788547,1.3813505,0.0,0.0,0.0,0.0,0.0,1.5955421
1429,6.303833,2,-0.7918203,-0.77473223,1.4026031,0.0,0.0,0.0,0.0,0.0,1.5955421
1430,6.3081055,2,-0.7479001,-0.88946486,1.364315,0.0,0.0,0.0,0.0,0.0,1.5955421
1431,6.312378,2,-0.8769742,-0.76106036,1.482645,0.0,0.0,0.0,0.0,0.0,1.5955421
1432,6.3166504,2,-0.80131835,-0.8573389,1.4116535,0.0,0.0,0.0,0.0,0.0,1.5955421
1433,6.320923,2,-0.82550776,-0.7120608,1.4270163,0.0,0.0,0.0,0.0,0.0,1.5955421
1434,6.3251953,2,-0.8285526,-0.90108895,1.4423332,0.0,0.0,0.0,0.0,0.0,1.5955421
1435,6.329468,2,-0.82708925,-0.897051,1.4414454,0.0,0.0,0.0,0.0,0.0,1.5955421
1436,6.33374,2,-0.95760983,-0.6347436,1.5555038,0.0,0.0,0.0,0.0,0.0,1.5955421
1437,6.3380127,2,-0.9420048,-0.972891,1.557828,0.0,0.0,0.0,0.0,0.0,1.5955421
1438,6.342285,2,-0.94294846,-0.91398424,1.5559149,0.0,0.0,0.0,0.0,0.0,1.5955421
1439,6.3465576,2,-0.9803608,-0.8562907,1.5896349,0.0,0.0,0.0,0.0,0.0,1.5955421
1440,6.35083,2,-0.99446905,-0.6405076,1.5906506,0.0,0.0,0.0,0.0,0.0,1.5955421
1441,6.3551025,2,-0.8658049,-0.7761781,1.4715042,0.0,0.0,0.0,0.0,0.0,1.5955421
1442,6.359375,2,-0.81627184,-0.61696947,1.4136496,0.0,0.0,0.0,0.0,0.0,1.5955421
1443,6.3636475,2,-0.8650807,-0.8770268,1.4776878,0.0,0.0,0.0,0.0,0.0,1.5955421
1444,6.36792,2,-0.85633045,-0.79365045,1.4649477,0.0,0.0,0.0,0.0,0.0,1.5955421
1445,6.3721924,2,-0.78448015,-0.9205835,1.4023304,0.0,0.0,0.0,0.0,0.0,1.5955421
1446,6.376465,2,-0.81352264,-0.6697581,1.4170475,0.0,0.0,0.0,0.0,0.0,1.5955421
1447,6.3807373,2,-0.7661838,-0.7207956,1.3742905,0.0,0.0,0.0,0.0,0.0,1.5955421
1448,6.38501,2,-0.97152853,-0.99166167,1.5929327,0.0,0.0,0.0,0.0,0.0,1.5955421
1449,6.389282,2,-0.63755846,-0.5532151,1.2362843,0.0,0.0,0.0,0.0,0.0,1.5955421
1450,6.3935547,2,-0.7721733,-0.65949583,1.3750744,0.0,0.0,0.0,0.0,0.0,1.5955421
1451,6.397827,2,-0.9007852,-0.8024025,1.5103292,0.0,0.0,0.0,0.0,0.0,1.5955421
1452,6.4020996,2,-0.85911655,-0.73947114,1.4642782,0.0,0.0,0.0,0.0,0.0,1.5955421
1453,6.406372,2,-0.73871315,-0.6557435,1.3422289,0.0,0.0,0.0,0.0,0.0,1.5955421
1454,6.4106445,2,-0.8710349,-0.7123059,1.4738178,0.0,0.0,0.0,0.0,0.0,1.5955421
1455,6.414917,2,-0.88548356,-0.6366236,1.4812784,0.0,0.0,0.0,0.0,0.0,1.5955421
1456,6.4191895,2,-0.8875785,-0.8096682,1.4919777,0.0,0.0,0.0,0.0,0.0,1.5955421
1457,6.423462,2,-0.8543893,-0.75540364,1.4557543,0.0,0.0,0.0,0.0,0.0,1.5955421
1458,6.4277344,2,-0.8611192,-0.889767,1.4709558,0.0,0.0,0.0,0.0,0.0,1.5955421
1459,6.432007,2,-0.86259574,-0.7995041,1.4675016,0.0,0.0,0.0,0.0,0.0,1.5955421
1460,6.4362793,2,-0.8644445,-0.96242595,1.4791336,0.0,0.0,0.0,0.0,0.0,1.5955421
1461,6.4405518,2,-0.94541126,-0.8024978,1.5491686,0.0,0.0,0.0,0.0,0.0,1.5955421
1462,6.444824,2,-0.8890073,-0.81306213,1.4942608,0.0,0.0,0.0,0.0,0.0,1.5955421
1463,6.4490967,2,-0.89298904,-0.94636333,1.5059013,0.0,0.0,0.0,0.0,0.0,1.5955421
1464,6.453369,2,-0.8433823,-0.80018306,1.4474926,0.0,0.0,0.0,0.0,0.0,1.5955421
1465,6.4576416,2,-0.84945685,-0.74680424,1.4496145,0.0,0.0,0.0,0.0,0.0,1.5955421
1466,6.461914,2,-0.7819451,-0.6677087,1.3770704,0.0,0.0,0.0,0.0,0.0,1.5955421
1467,6.4661865,2,-0.73291576,-0.8090026,1.3368311,0.0,0.0,0.0,0.0,0.0,1.5955421
1468,6.470459,2,-0.92843115,-0.85256326,1.5324507,0.0,0.0,0.0,0.0,0.0,1.5955421
1469,6.4747314,2,-0.8891856,-0.67242694,1.4783916,0.0,0.0,0.0,0.0,0.0,1.5955421
1470,6.479004,2,-0.7561279,-0.6580534,1.3459988,0.0,0.0,0.0,0.0,0.0,1.5955421
1471,6.4832764,2,-0.7561439,-0.65850896,1.3459568,0.0,0.0,0.0,0.0,0.0,1.5955421
1472,6.487549,2,-0.87846315,-0.7663772,1.4708014,0.0,0.0,0.0,0.0,0.0,1.5955421
1473,6.492096,2,-0.90758455,-0.7828131,1.5009375,0.0,0.0,0.0,0.0,0.0,1.5955421
1474,6.496643,2,-0.96049345,-0.75117636,1.5514708,0.0,0.0,0.0,0.0,0.0,1.5955421
1475,6.5012207,2,-0.86322343,-0.8281661,1.4606009,0.0,0.0,0.0,0.0,0.0,1.5955421
1476,6.505768,2,-0.96230376,-0.6667125,1.5475473,0.0,0.0,0.0,0.0,0.0,1.5955421
1477,6.5103455,2,-0.78151184,-0.75950444,1.375413,0.0,0.0,0.0,0.0,0.0,1.5955421
1478,6.5148926,2,-0.8589777,-0.8720395,1.458312,0.0,0.0,0.0,0.0,0.0,1.5955421
1479,6.51947,2,-0.8240224,-0.8783135,1.4236679,0.0,0.0,0.0,0.0,0.0,1.5955421
1480,6.5240173,2,-0.8647588,-0.9510976,1.4681644,0.0,0.0,0.0,0.0,0.0,1.5955421
1481,6.528595,2,-0.87757504,-0.86056376,1.4757318,0.0,0.0,0.0,0.0,0.0,1.5955421
1482,6.533142,2,-0.89827096,-0.6477402,1.4827528,0.0,0.0,0.0,0.0,0.0,1.5955421
1483,6.5377197,2,-0.9061599,-0.95435834,1.5124359,0.0,0.0,0.0,0.0,0.0,1.5955421
1484,6.542267,2,-0.943932,-1.0323308,1.5560131,0.0,0.0,0.0,0.0,0.0,1.5955421
1485,6.5468445,2,-0.8956135,-0.8291474,1.4963284,0.0,0.0,0.0,0.0,0.0,1.5955421
1486,6.5513916,2,-0.7626194,-0.97751033,1.3758278,0.0,0.0,0.0,0.0,0.0,1.5955421
1487,6.5559387,2,-0.8574043,-0.92751193,1.4657125,0.0,0.0,0.0,0.0,0.0,1.5955421
1488,6.5605164,2,-0.78687775,-0.81793964,1.3895311,0.0,0.0,0.0,0.0,0.0,1.5955421
1489,6.5650635,2,-0.87632704,-0.8597104,1.4800329,0.0,0.0,0.0,0.0,0.0,1.5955421
1490,6.569641,2,-0.8956112,-0.9262626,1.5044041,0.0,0.0,0.0,0.0,0.0,1.5955421
1491,6.574188,2,-0.8658305,-0.72887814,1.4638166,0.0,0.0,0.0,0.0,0.0,1.5955421
1492,6.578766,2,-0.83132786,-0.799698,1.4347458,0.0,0.0,0.0,0.0,0.0,1.5955421
1493,6.583313,2,-0.7976645,-0.8510189,1.4051161,0.0,0.0,0.0,0.0,0.0,1.5955421
1494,6.5878906,2,-0.8152947,-0.8040279,1.419179,0.0,0.0,0.0,0.0,0.0,1.5955421
1495,6.5924377,2,-0.7731278,-0.69154954,1.3705816,0.0,0.0,0.0,0.0,0.0,1.5955421
1496,6.5970154,2,-0.83379185,-0.64370465,1.4272394,0.0,0.0,0.0,0.0,0.0,1.5955421
